,completed
33040,1.0
6712,0.0
55641,1.0
121628,0.0
102193,0.0
7067,1.0
87215,1.0
98578,1.0
10486,0.0
111281,0.0
105678,0.0
99426,1.0
87419,1.0
84196,1.0
59206,0.0
22523,0.0
95799,0.0
109078,0.0
15973,0.0
132288,0.0
60721,0.0
56012,0.0
45296,1.0
66260,0.0
139642,0.0
145953,1.0
83438,1.0
52228,0.0
4652,0.0
127118,1.0
74896,0.0
137759,1.0
56365,1.0
49473,0.0
54816,1.0
99023,1.0
27239,0.0
139695,0.0
143622,0.0
145075,0.0
74821,0.0
18008,0.0
92150,0.0
24114,0.0
86693,0.0
74107,0.0
140378,0.0
75400,0.0
86023,0.0
143182,0.0
110201,1.0
11062,1.0
41691,0.0
51032,0.0
82032,0.0
126280,0.0
137567,1.0
101692,1.0
92705,0.0
100228,1.0
72229,0.0
10682,1.0
97006,0.0
148349,0.0
83427,0.0
33633,1.0
137666,0.0
18109,0.0
107304,1.0
40177,1.0
110260,1.0
74212,1.0
75967,0.0
83444,0.0
35234,0.0
86833,0.0
62434,0.0
97056,0.0
28371,0.0
79769,0.0
36281,1.0
1188,0.0
54035,1.0
54883,0.0
49592,0.0
28724,0.0
140824,0.0
33737,1.0
82040,1.0
8587,0.0
97288,0.0
63799,0.0
114690,0.0
83513,0.0
93030,1.0
97531,0.0
112502,0.0
57499,0.0
67576,1.0
64662,0.0
66006,1.0
88283,0.0
40124,0.0
84967,0.0
39534,0.0
145612,0.0
49501,0.0
92473,0.0
110803,0.0
49710,1.0
109197,0.0
98990,0.0
78326,1.0
138804,0.0
17141,1.0
14754,0.0
18325,0.0
79285,0.0
29438,0.0
9923,0.0
53483,0.0
54326,0.0
23188,0.0
105895,0.0
96008,0.0
134506,0.0
87333,0.0
61443,0.0
106953,1.0
71215,0.0
79726,1.0
51242,0.0
143488,1.0
107964,1.0
40509,0.0
78985,0.0
18034,0.0
45147,0.0
32682,1.0
21032,0.0
98295,0.0
22402,0.0
11861,0.0
98928,0.0
17391,0.0
26056,0.0
94303,1.0
125232,0.0
53873,0.0
71712,0.0
14690,0.0
46764,0.0
67333,1.0
12104,0.0
88949,0.0
99759,0.0
104894,1.0
128740,1.0
16322,0.0
135948,0.0
40862,1.0
19015,0.0
7430,0.0
9101,0.0
104471,0.0
84410,0.0
25853,0.0
13768,0.0
10467,0.0
133266,0.0
92401,0.0
122567,0.0
132060,1.0
69990,0.0
139226,0.0
24400,0.0
13740,0.0
7135,1.0
97473,1.0
60651,0.0
95119,0.0
113414,0.0
97008,1.0
134568,0.0
30870,0.0
25091,0.0
100124,0.0
98763,0.0
32685,0.0
4261,0.0
81195,0.0
126515,0.0
45793,0.0
81340,1.0
43077,0.0
25323,1.0
12255,0.0
127132,0.0
19696,1.0
112799,0.0
122730,0.0
12366,0.0
147047,0.0
60494,0.0
30974,1.0
76564,0.0
70382,0.0
51183,1.0
31877,0.0
41433,0.0
148653,0.0
82245,0.0
106617,0.0
56620,0.0
126298,0.0
3479,1.0
52338,1.0
142830,0.0
131885,1.0
68158,0.0
24514,0.0
74515,0.0
148516,0.0
13477,0.0
42779,0.0
76816,0.0
136845,0.0
12212,0.0
108124,1.0
148351,0.0
116050,1.0
165,0.0
143606,0.0
84663,1.0
110906,0.0
20658,0.0
122407,0.0
91678,0.0
136104,0.0
73944,0.0
52741,1.0
46194,0.0
45673,1.0
45284,0.0
38553,0.0
39862,0.0
78307,0.0
40635,1.0
113249,1.0
115551,0.0
97519,1.0
28575,0.0
76304,0.0
145444,0.0
61434,0.0
46254,0.0
131871,1.0
66367,0.0
59918,0.0
91218,0.0
62080,0.0
48616,1.0
144261,0.0
96669,1.0
21292,0.0
88781,0.0
68231,0.0
101136,1.0
11416,0.0
117870,0.0
113909,0.0
92761,1.0
92081,0.0
109605,1.0
98474,0.0
94377,1.0
8679,0.0
127705,1.0
15505,0.0
94008,0.0
30681,1.0
102448,0.0
116765,0.0
101769,0.0
138755,1.0
43147,1.0
64555,0.0
49953,0.0
25431,0.0
122553,0.0
49269,1.0
81417,1.0
35775,1.0
97399,0.0
68368,0.0
122957,0.0
2500,0.0
24672,0.0
5731,0.0
121278,0.0
65009,0.0
82942,1.0
97439,1.0
14252,0.0
88578,1.0
107385,0.0
98170,0.0
79591,0.0
38488,0.0
92048,0.0
114777,0.0
79177,1.0
30523,0.0
1698,0.0
98819,0.0
2208,0.0
146796,0.0
61671,0.0
61305,1.0
34056,0.0
131615,0.0
19040,0.0
132200,0.0
85191,0.0
130424,0.0
95326,1.0
137621,0.0
45717,0.0
142982,1.0
146103,0.0
101096,1.0
40989,0.0
3701,0.0
40264,0.0
78924,0.0
94915,0.0
44287,0.0
21503,0.0
134702,0.0
125335,0.0
9175,0.0
72037,1.0
137668,0.0
82987,0.0
14744,0.0
12654,1.0
91970,1.0
132261,0.0
63447,0.0
129412,0.0
54484,1.0
129163,0.0
98172,0.0
38555,0.0
99651,1.0
49752,0.0
57291,0.0
36848,0.0
97192,0.0
16131,0.0
121265,0.0
109024,1.0
32086,0.0
99075,0.0
91461,0.0
42519,1.0
62395,0.0
128806,1.0
22613,1.0
128191,0.0
9527,0.0
86410,0.0
116580,0.0
43502,1.0
35327,0.0
53132,0.0
63485,1.0
78669,0.0
108429,0.0
145816,0.0
2062,0.0
102582,0.0
78620,1.0
81860,1.0
40874,0.0
95181,0.0
28572,0.0
141639,0.0
102346,0.0
147459,0.0
94758,0.0
8086,0.0
138977,0.0
6702,0.0
10672,0.0
44486,0.0
143774,0.0
48653,0.0
52603,0.0
72457,0.0
20326,0.0
4662,0.0
69122,0.0
115956,0.0
107882,0.0
140679,0.0
61868,0.0
63993,0.0
73525,0.0
37052,0.0
77338,1.0
84359,0.0
95188,0.0
9931,0.0
114711,0.0
142880,0.0
31159,0.0
72529,1.0
82186,0.0
90752,0.0
3100,0.0
72884,0.0
15261,0.0
70762,0.0
85412,1.0
103038,1.0
124944,1.0
121284,0.0
81128,0.0
46657,1.0
33196,0.0
106703,1.0
1937,0.0
40125,0.0
21456,0.0
42177,1.0
112152,1.0
142870,0.0
104948,0.0
63519,0.0
89073,0.0
73977,0.0
12274,1.0
5978,1.0
97939,0.0
6869,0.0
46115,0.0
34382,1.0
61836,0.0
148538,0.0
137926,0.0
129871,0.0
70322,1.0
37516,1.0
110729,0.0
9464,0.0
46499,1.0
75418,0.0
76929,0.0
127554,0.0
87897,1.0
62386,0.0
140034,0.0
27039,0.0
134541,0.0
112832,0.0
65839,0.0
58094,1.0
113883,0.0
50081,0.0
95213,0.0
47847,0.0
3595,1.0
91540,1.0
132444,0.0
132489,1.0
53933,0.0
3739,0.0
114682,0.0
76080,1.0
13120,0.0
128370,0.0
54192,0.0
55220,0.0
98344,1.0
143683,0.0
27110,0.0
105361,0.0
19037,0.0
81909,0.0
56280,0.0
117109,0.0
117884,0.0
38926,0.0
26933,0.0
102859,0.0
11179,0.0
11474,1.0
137153,1.0
43338,0.0
45039,0.0
136336,0.0
48542,0.0
75428,0.0
93247,0.0
29993,1.0
102160,1.0
73165,0.0
142456,1.0
86896,0.0
19610,0.0
122521,0.0
86446,0.0
21469,0.0
88394,0.0
95587,0.0
85640,0.0
119364,0.0
21404,1.0
78458,1.0
108945,0.0
4275,0.0
121968,1.0
73446,1.0
30829,0.0
8895,0.0
38932,1.0
30260,0.0
118240,1.0
41264,0.0
74114,0.0
29557,0.0
11576,0.0
145733,0.0
64206,1.0
29475,0.0
71345,0.0
90677,0.0
49847,1.0
114709,0.0
68372,0.0
109915,0.0
78391,0.0
119429,0.0
147433,1.0
112794,0.0
133765,0.0
28640,1.0
48940,0.0
140964,1.0
106224,1.0
125718,1.0
85713,0.0
89884,0.0
1263,0.0
126901,0.0
146794,0.0
44262,0.0
13400,0.0
140109,0.0
14769,0.0
13525,0.0
37046,0.0
70485,1.0
69204,0.0
18736,0.0
70585,1.0
140177,0.0
19092,0.0
148617,1.0
7715,1.0
112437,0.0
2633,0.0
27118,0.0
64806,0.0
28715,0.0
100138,0.0
76950,0.0
33630,1.0
145721,0.0
79098,0.0
103430,1.0
15767,0.0
125300,0.0
112497,0.0
97428,1.0
55067,1.0
88542,0.0
9324,0.0
112733,0.0
18351,0.0
124458,0.0
116285,0.0
94196,1.0
134614,0.0
100651,0.0
106104,0.0
71181,0.0
28338,1.0
88352,0.0
2408,0.0
137367,0.0
19827,1.0
5576,0.0
38012,0.0
17473,0.0
137425,0.0
124893,0.0
86872,1.0
37666,0.0
99154,0.0
77940,0.0
95242,0.0
142715,0.0
29721,0.0
147838,0.0
137721,0.0
78763,0.0
94764,1.0
27482,0.0
23993,1.0
140558,0.0
53318,0.0
83328,0.0
82127,0.0
17131,1.0
4696,1.0
127951,0.0
40807,0.0
13295,0.0
136657,1.0
27470,1.0
83021,0.0
30629,1.0
51853,0.0
105603,0.0
25484,0.0
82583,0.0
69444,0.0
23496,0.0
4776,0.0
30873,0.0
5453,0.0
107598,0.0
54680,1.0
32388,0.0
34622,0.0
72239,0.0
146781,0.0
96342,0.0
84687,0.0
64018,0.0
147870,0.0
49892,0.0
49571,0.0
15007,0.0
131564,0.0
104445,0.0
28996,1.0
13535,1.0
11429,1.0
99284,0.0
78347,0.0
36732,1.0
64437,0.0
70658,1.0
14667,0.0
30335,0.0
89346,0.0
35344,0.0
57238,0.0
52639,0.0
38661,0.0
66283,0.0
27693,0.0
54838,0.0
13743,0.0
11284,0.0
95742,0.0
114830,0.0
41149,0.0
34769,1.0
94854,1.0
39439,0.0
138924,0.0
146692,0.0
95738,0.0
143645,0.0
130768,1.0
69356,0.0
75083,0.0
81582,1.0
47980,0.0
136737,0.0
142324,0.0
63268,0.0
77986,0.0
23600,0.0
27016,0.0
116975,0.0
44265,0.0
71954,0.0
117021,1.0
46553,0.0
17418,1.0
131348,0.0
73161,0.0
36612,0.0
93684,0.0
146933,0.0
26816,0.0
14810,1.0
8572,1.0
58778,0.0
45682,0.0
12113,0.0
139336,1.0
79347,1.0
82227,0.0
70250,1.0
115043,1.0
80696,0.0
38363,0.0
13714,1.0
69840,1.0
106432,0.0
16801,0.0
87457,0.0
97815,0.0
131865,1.0
10181,0.0
135886,0.0
142124,0.0
128377,0.0
93186,0.0
113375,0.0
39987,0.0
104998,0.0
58925,0.0
145715,1.0
16358,1.0
107056,1.0
85877,0.0
45688,0.0
65813,0.0
1561,0.0
25528,0.0
15220,0.0
128986,1.0
95254,0.0
30240,0.0
73024,0.0
57617,0.0
23617,0.0
48421,0.0
122518,0.0
78446,0.0
9313,0.0
52105,0.0
123271,0.0
16112,0.0
131280,0.0
16508,0.0
56554,0.0
106411,0.0
99925,1.0
66783,0.0
71678,0.0
140307,1.0
76446,0.0
67227,0.0
135765,1.0
106855,0.0
109131,0.0
6838,0.0
102238,1.0
43922,0.0
16393,1.0
128356,0.0
8406,0.0
44552,0.0
81080,0.0
29511,0.0
137632,1.0
68988,1.0
55380,0.0
82452,1.0
93586,0.0
25192,1.0
1769,0.0
127870,1.0
16576,1.0
137975,0.0
66814,1.0
136315,0.0
53475,0.0
129003,0.0
3566,0.0
108181,1.0
50842,0.0
90106,0.0
144175,0.0
5869,0.0
46941,0.0
27021,0.0
61890,0.0
46350,0.0
121895,0.0
21381,1.0
81751,0.0
12451,0.0
109788,0.0
38864,0.0
5488,0.0
104457,0.0
24491,1.0
135085,0.0
91829,1.0
119459,0.0
48783,0.0
20130,0.0
72685,0.0
69871,0.0
73537,0.0
141891,0.0
102502,1.0
75593,0.0
35697,0.0
6678,0.0
126148,0.0
24003,1.0
96303,0.0
58403,0.0
2277,1.0
121525,0.0
17427,1.0
100206,0.0
32116,0.0
105651,0.0
30463,1.0
131906,1.0
29698,0.0
1439,0.0
45752,0.0
67369,0.0
27726,0.0
101126,0.0
102358,1.0
1026,0.0
115087,0.0
107259,1.0
109885,0.0
125218,0.0
111263,1.0
48029,1.0
131131,0.0
129920,0.0
60109,0.0
5162,1.0
106116,1.0
81573,0.0
134332,1.0
92590,1.0
9857,1.0
110672,0.0
66907,0.0
43006,0.0
69452,1.0
17295,0.0
22298,0.0
33516,0.0
22408,0.0
52046,0.0
52009,0.0
79747,0.0
49628,0.0
51759,1.0
70701,0.0
84805,0.0
54877,0.0
108064,0.0
42612,1.0
45893,0.0
123428,1.0
120032,1.0
97840,1.0
50163,0.0
101984,0.0
63663,1.0
64576,1.0
102838,0.0
138765,0.0
35651,0.0
43853,0.0
134917,0.0
27610,0.0
125392,0.0
114926,0.0
42500,0.0
100253,1.0
86313,0.0
66451,0.0
131434,1.0
24789,0.0
123309,0.0
141444,0.0
66845,0.0
146233,0.0
26943,0.0
139541,1.0
100078,0.0
63678,0.0
111288,0.0
94519,1.0
83184,0.0
98932,1.0
93780,0.0
131730,0.0
22035,1.0
105478,0.0
73595,0.0
14671,0.0
103891,0.0
82340,0.0
62776,0.0
127996,1.0
2730,0.0
71248,0.0
86549,0.0
4861,0.0
10894,0.0
103610,1.0
104165,0.0
16959,0.0
53778,0.0
73728,0.0
92966,1.0
35067,1.0
112737,0.0
118395,0.0
27189,1.0
86804,0.0
98553,0.0
47663,1.0
83235,0.0
4950,0.0
45261,0.0
111199,0.0
43671,0.0
143999,1.0
117613,0.0
11079,0.0
143817,0.0
111108,0.0
89588,0.0
85682,0.0
60878,0.0
48159,0.0
127917,0.0
43204,0.0
73800,0.0
92203,1.0
57555,0.0
128326,1.0
130394,0.0
85460,0.0
129873,0.0
2157,0.0
33657,0.0
48072,0.0
97563,0.0
55612,0.0
12240,1.0
62956,1.0
93336,0.0
50493,0.0
121922,0.0
30044,0.0
9550,0.0
123841,0.0
41277,0.0
93734,0.0
139610,1.0
133251,0.0
40476,0.0
116130,1.0
21135,0.0
20231,0.0
31582,1.0
114895,1.0
102236,0.0
33198,0.0
22831,0.0
46817,0.0
106853,1.0
42518,0.0
116271,0.0
27558,0.0
122370,0.0
61485,0.0
53936,0.0
120893,0.0
78287,0.0
36446,1.0
111605,0.0
447,0.0
56798,1.0
118634,0.0
9049,0.0
56509,0.0
88887,1.0
10557,0.0
20104,1.0
106544,0.0
81901,0.0
3364,0.0
118257,1.0
106050,0.0
50890,0.0
83171,0.0
141687,1.0
141707,0.0
146508,1.0
49679,0.0
89860,0.0
103174,0.0
94162,0.0
102212,1.0
122427,1.0
113648,1.0
89175,0.0
72607,1.0
857,0.0
138549,0.0
43732,0.0
45530,0.0
27453,0.0
42944,1.0
120266,0.0
94269,0.0
20955,0.0
49899,0.0
117804,0.0
127703,1.0
19502,0.0
116801,0.0
147254,1.0
75274,0.0
101335,1.0
78844,0.0
13991,1.0
86278,0.0
38194,1.0
96562,1.0
68098,1.0
141682,0.0
62445,0.0
78316,0.0
119055,0.0
144428,0.0
96904,1.0
91177,0.0
134381,0.0
46157,0.0
56032,0.0
5031,0.0
81319,0.0
1951,1.0
89499,0.0
133957,1.0
94681,0.0
85727,0.0
60322,0.0
17289,0.0
8629,0.0
109710,0.0
27836,0.0
77733,0.0
8250,0.0
70330,0.0
132218,0.0
139933,0.0
118744,0.0
96718,0.0
39990,1.0
102759,1.0
95516,0.0
93861,0.0
47263,1.0
82412,0.0
102494,0.0
116562,1.0
64014,1.0
104091,0.0
138322,0.0
27860,0.0
64929,0.0
146528,0.0
116265,0.0
79548,1.0
18442,0.0
47625,0.0
34015,0.0
104167,0.0
30948,0.0
70336,0.0
88915,0.0
122498,1.0
20191,0.0
110495,0.0
1209,0.0
91200,0.0
98855,0.0
57997,1.0
51381,0.0
123269,0.0
56595,0.0
12640,1.0
17589,0.0
136969,1.0
88715,1.0
88823,0.0
106614,1.0
7365,0.0
100073,0.0
131154,0.0
132153,0.0
112205,0.0
13712,0.0
115603,0.0
117957,1.0
16640,0.0
25596,0.0
117296,1.0
10100,0.0
50941,0.0
125982,0.0
98016,1.0
106377,0.0
54040,0.0
40808,1.0
115366,0.0
78698,1.0
108496,0.0
31757,0.0
18322,0.0
136090,0.0
63999,1.0
130147,1.0
77373,0.0
65108,1.0
148210,0.0
85478,0.0
27799,1.0
38694,0.0
146426,0.0
39298,0.0
26143,0.0
122412,1.0
15849,0.0
43265,0.0
19314,0.0
128584,0.0
133688,0.0
94219,1.0
104115,0.0
132794,0.0
49426,0.0
5547,0.0
123705,0.0
60873,0.0
31604,0.0
102106,1.0
100751,0.0
46043,1.0
145421,0.0
43600,1.0
10187,0.0
111283,0.0
143703,0.0
94331,1.0
111842,0.0
32455,1.0
63140,1.0
135043,1.0
58141,0.0
121854,1.0
4272,1.0
32010,0.0
135463,0.0
130797,0.0
111130,1.0
11337,0.0
13624,0.0
25401,0.0
89406,0.0
116227,1.0
55874,0.0
55571,0.0
120072,0.0
73464,0.0
130853,0.0
89729,0.0
80794,0.0
93045,0.0
97036,1.0
124189,1.0
5239,0.0
97350,0.0
23830,0.0
81463,0.0
89173,0.0
133731,0.0
28363,1.0
13902,0.0
110467,0.0
100907,0.0
147498,0.0
79384,0.0
2493,0.0
130804,0.0
146047,0.0
32837,0.0
147978,1.0
108493,0.0
37852,0.0
104233,0.0
118936,0.0
7925,0.0
105576,1.0
93114,0.0
37801,0.0
93169,0.0
6575,0.0
105203,0.0
133268,0.0
95846,0.0
87175,0.0
2084,0.0
138368,0.0
24878,0.0
85613,0.0
75369,0.0
117861,1.0
33959,0.0
47291,1.0
28892,0.0
113357,0.0
36334,0.0
25077,0.0
51537,0.0
114393,0.0
101672,0.0
122972,1.0
119575,0.0
95405,0.0
33251,0.0
9133,1.0
88031,0.0
21688,0.0
123360,0.0
105179,0.0
67041,0.0
36596,0.0
55934,0.0
114276,1.0
106512,0.0
50872,0.0
47678,0.0
144719,0.0
54097,0.0
103391,0.0
133795,1.0
99658,1.0
73777,0.0
111178,0.0
4291,1.0
29065,0.0
117096,0.0
51804,0.0
123551,0.0
139678,0.0
19077,0.0
1725,1.0
83555,0.0
76602,1.0
93150,0.0
136461,0.0
94447,0.0
83665,0.0
400,1.0
105521,0.0
13985,0.0
60252,1.0
132220,0.0
105793,1.0
14891,1.0
50839,1.0
84949,0.0
28522,0.0
32915,0.0
93239,0.0
144531,0.0
94581,0.0
115625,0.0
68646,0.0
1913,0.0
139926,1.0
133972,0.0
17036,0.0
68193,0.0
29473,0.0
60166,1.0
146091,0.0
135945,1.0
103005,0.0
138914,0.0
122667,0.0
100335,0.0
124497,0.0
52576,1.0
116531,0.0
26368,0.0
12759,0.0
73919,0.0
91913,0.0
87392,0.0
86676,1.0
75286,1.0
29030,0.0
134468,0.0
103674,0.0
89449,0.0
12511,1.0
134523,0.0
117183,0.0
10621,0.0
147393,1.0
51999,1.0
32405,1.0
74257,0.0
63298,0.0
100551,0.0
113138,1.0
30394,0.0
86572,0.0
77147,1.0
85620,0.0
139365,0.0
52567,0.0
8016,0.0
90507,1.0
148164,0.0
37943,1.0
117083,0.0
50970,0.0
59534,0.0
108769,0.0
76437,0.0
41814,0.0
91953,1.0
14514,0.0
81887,0.0
137073,0.0
83780,1.0
128745,0.0
2155,0.0
11508,0.0
116150,0.0
8581,0.0
86483,0.0
4253,1.0
107232,1.0
62685,1.0
68799,0.0
147070,1.0
117788,0.0
66072,0.0
33545,0.0
85992,0.0
115968,0.0
59248,0.0
112411,0.0
84706,0.0
4823,0.0
22413,1.0
54347,0.0
75524,0.0
69442,0.0
121663,1.0
31544,0.0
92839,0.0
86552,0.0
61482,1.0
84486,0.0
123305,0.0
126605,0.0
22950,0.0
127159,0.0
102,0.0
54538,0.0
135971,0.0
137185,0.0
44227,0.0
115942,0.0
123123,0.0
69695,1.0
22926,0.0
90183,0.0
126948,0.0
70787,0.0
74204,1.0
47099,1.0
49618,0.0
70220,0.0
140782,0.0
93028,0.0
45919,0.0
48469,0.0
89458,1.0
70633,0.0
66443,0.0
85556,0.0
13262,0.0
106738,1.0
111147,0.0
71983,1.0
145991,0.0
47861,1.0
64757,0.0
141622,0.0
145440,0.0
2716,1.0
78291,0.0
30715,0.0
124479,0.0
87600,1.0
82797,0.0
140458,0.0
119115,0.0
55296,0.0
118855,0.0
114971,0.0
80180,1.0
112264,1.0
87464,0.0
70778,0.0
95040,0.0
24632,0.0
93949,1.0
51961,0.0
116313,0.0
147849,0.0
49254,0.0
131291,0.0
98517,0.0
59020,0.0
8428,0.0
134641,1.0
120237,1.0
15731,0.0
34896,0.0
34279,0.0
499,0.0
41434,0.0
84360,1.0
123632,0.0
5987,1.0
118656,0.0
69172,0.0
34112,0.0
82479,0.0
69940,1.0
92366,0.0
36279,0.0
58161,0.0
25457,0.0
74304,0.0
77777,0.0
114042,0.0
84462,1.0
59573,0.0
68767,0.0
259,0.0
5065,0.0
144288,0.0
65363,0.0
88575,0.0
121840,0.0
30783,0.0
13111,1.0
127032,0.0
103188,0.0
108735,0.0
2171,0.0
20919,0.0
86726,0.0
90303,0.0
135039,0.0
38701,0.0
34363,0.0
97173,1.0
71796,0.0
137068,0.0
67798,0.0
1036,1.0
39110,0.0
72155,1.0
62672,0.0
78252,0.0
97969,0.0
72351,1.0
146411,0.0
4314,0.0
39683,0.0
134559,0.0
74138,1.0
397,0.0
12076,0.0
57405,0.0
22030,0.0
95488,1.0
95454,1.0
25587,0.0
117469,0.0
27567,0.0
226,1.0
43344,1.0
127910,0.0
100886,0.0
54111,1.0
79130,0.0
127978,0.0
35940,0.0
66730,0.0
74523,1.0
97889,1.0
78828,0.0
37309,1.0
96788,0.0
130256,1.0
95470,0.0
39619,0.0
54639,0.0
4476,1.0
3326,0.0
28513,0.0
56968,0.0
33286,0.0
110236,0.0
142793,0.0
80612,0.0
32525,0.0
125200,0.0
56272,0.0
128720,0.0
35160,0.0
77629,0.0
87569,0.0
132213,0.0
29543,0.0
24979,0.0
5889,0.0
129793,0.0
129490,0.0
145000,0.0
59199,1.0
57858,1.0
57506,0.0
111068,0.0
47174,0.0
98840,0.0
11001,0.0
80818,0.0
132348,0.0
20647,1.0
10833,1.0
31043,0.0
139706,0.0
114379,0.0
89416,1.0
9264,0.0
82637,0.0
133820,0.0
66908,0.0
145172,0.0
87140,0.0
111588,0.0
128017,0.0
57865,1.0
69703,0.0
12024,0.0
106795,1.0
27348,0.0
3853,0.0
104601,0.0
85956,1.0
45025,0.0
143193,1.0
8693,0.0
102004,0.0
46455,0.0
29533,0.0
58684,1.0
82010,0.0
87652,0.0
60970,0.0
15294,0.0
100068,1.0
85821,0.0
29880,0.0
32530,1.0
88687,1.0
77695,0.0
81268,0.0
135802,0.0
146255,0.0
39159,0.0
36017,0.0
112948,0.0
15274,1.0
96480,0.0
145571,0.0
140457,0.0
36723,0.0
11791,0.0
125509,1.0
97866,0.0
35508,0.0
13775,0.0
121165,0.0
38228,0.0
28988,0.0
47061,0.0
56500,0.0
56883,0.0
3114,1.0
111567,1.0
81500,0.0
133105,0.0
136224,0.0
50103,1.0
28419,0.0
105787,0.0
63036,0.0
115314,1.0
69111,1.0
20015,0.0
75279,1.0
140251,0.0
124855,0.0
52659,0.0
133438,0.0
91870,0.0
131297,0.0
138205,0.0
113530,1.0
76234,1.0
58987,0.0
137063,0.0
99117,0.0
41444,0.0
140204,1.0
18090,0.0
44905,0.0
35721,0.0
16376,0.0
47829,1.0
134847,0.0
92950,0.0
17763,1.0
124302,1.0
72709,1.0
114072,0.0
125257,0.0
124942,1.0
22331,0.0
101623,0.0
83710,0.0
12673,1.0
60465,0.0
146495,0.0
8948,0.0
92553,0.0
79613,0.0
141452,0.0
80533,0.0
124986,0.0
113382,1.0
34587,0.0
24707,0.0
17337,0.0
67170,0.0
15243,1.0
16785,0.0
133739,0.0
17553,0.0
30435,0.0
129462,0.0
110444,0.0
146195,1.0
78534,0.0
952,1.0
54894,0.0
147879,0.0
113371,0.0
6161,1.0
51742,0.0
39092,0.0
72298,1.0
17081,0.0
67074,0.0
73234,1.0
105189,0.0
31537,0.0
69920,0.0
29409,0.0
13531,0.0
145667,0.0
78430,0.0
147107,0.0
2945,0.0
78013,0.0
81891,0.0
28646,0.0
1686,0.0
110726,1.0
94902,1.0
28901,0.0
134453,0.0
142127,1.0
144689,0.0
87208,0.0
64451,1.0
58990,0.0
83102,1.0
111543,0.0
88739,0.0
88470,1.0
3705,0.0
97739,0.0
98112,1.0
71138,0.0
129029,0.0
50359,0.0
69872,0.0
65444,1.0
15671,0.0
99986,0.0
2607,0.0
30787,1.0
132309,0.0
142968,0.0
96986,0.0
67229,0.0
117994,0.0
27038,0.0
38256,1.0
12786,1.0
9803,0.0
122229,1.0
112113,0.0
6267,1.0
39235,0.0
133309,0.0
128555,0.0
104434,0.0
134963,0.0
97575,0.0
126723,0.0
142499,1.0
56120,1.0
46277,0.0
4873,0.0
132448,0.0
126163,1.0
45640,1.0
125381,1.0
43786,1.0
28993,0.0
24869,1.0
105993,0.0
4156,1.0
42235,0.0
122943,0.0
121789,0.0
101968,0.0
140786,0.0
33322,1.0
57994,0.0
2231,0.0
134098,0.0
114671,0.0
31610,0.0
134156,1.0
30981,0.0
60526,1.0
918,0.0
47240,1.0
89047,1.0
46710,0.0
145836,0.0
113506,0.0
13828,0.0
127597,1.0
110950,0.0
6375,1.0
141634,0.0
133852,1.0
33393,0.0
91371,0.0
49068,0.0
49574,0.0
84484,0.0
114877,1.0
49502,1.0
64481,1.0
44766,0.0
18578,0.0
31444,0.0
38915,1.0
55778,1.0
74828,1.0
23040,0.0
43761,0.0
145859,0.0
69612,0.0
85740,0.0
136129,0.0
96488,0.0
19348,0.0
144667,0.0
104870,0.0
13441,0.0
18474,0.0
99009,0.0
123899,1.0
91947,0.0
61544,0.0
60664,0.0
119153,0.0
125446,1.0
95576,0.0
88142,0.0
91867,1.0
122469,0.0
94670,0.0
53741,0.0
72857,0.0
54907,1.0
24774,0.0
102403,0.0
66191,0.0
27692,0.0
29396,0.0
109658,1.0
63086,0.0
50392,0.0
21762,1.0
18451,0.0
69479,0.0
38411,0.0
142151,1.0
20742,1.0
39565,0.0
75563,0.0
109136,1.0
33789,0.0
145367,0.0
46735,0.0
11256,0.0
120818,0.0
87988,0.0
68585,0.0
135808,0.0
79793,0.0
107309,0.0
87726,0.0
132044,1.0
116981,0.0
10195,0.0
12309,0.0
1582,1.0
42752,0.0
124551,0.0
63425,0.0
61503,0.0
129338,0.0
51881,0.0
57785,1.0
105482,0.0
50006,0.0
134713,0.0
7244,0.0
68035,0.0
119898,0.0
53768,0.0
100154,0.0
82624,1.0
141717,0.0
125124,0.0
110104,1.0
51355,0.0
139964,1.0
10948,0.0
53959,0.0
75604,0.0
112564,0.0
129391,0.0
64617,0.0
55996,0.0
14531,1.0
144854,0.0
40638,0.0
45917,0.0
29274,0.0
8848,0.0
101898,0.0
51491,1.0
133049,0.0
129877,0.0
77166,0.0
48333,0.0
129849,0.0
96984,0.0
114744,1.0
47073,0.0
89704,1.0
51108,0.0
62293,1.0
29584,0.0
117556,0.0
139524,0.0
70522,0.0
115785,0.0
16450,0.0
57273,0.0
86792,1.0
41224,0.0
70165,1.0
38183,0.0
93838,0.0
44671,1.0
6079,1.0
134151,1.0
86299,0.0
53637,0.0
54825,1.0
37921,0.0
55665,0.0
41138,0.0
133345,0.0
98646,1.0
13217,0.0
100564,0.0
19246,1.0
83746,0.0
9518,1.0
81376,0.0
144171,0.0
41409,0.0
48531,1.0
56921,1.0
112614,1.0
55009,1.0
61637,1.0
106940,0.0
14659,0.0
18340,0.0
1822,0.0
40870,0.0
102931,1.0
112467,1.0
41431,0.0
72516,0.0
62490,0.0
23108,0.0
24553,0.0
120967,0.0
49238,0.0
111036,1.0
680,0.0
31157,0.0
34532,0.0
32949,1.0
45065,0.0
145551,0.0
82330,0.0
145537,0.0
5962,1.0
122418,0.0
60469,0.0
37460,0.0
140789,0.0
67129,0.0
111526,0.0
19811,0.0
6750,1.0
81761,0.0
85038,1.0
46016,0.0
